country,commun,surveypl,surveyyr,hhnum,weight,members,workers,nonwork,lifecycl,hsex,hage,heduc,hparent,hempl,hocc,hby,spsex,speduc,spparent,spempl,spocc,unitype1,unibeg1,sons,daus,proptyp1,propmat1,propflr1,proprms1,propdol1,propten1,water,electric,sewer,stove,refrig,washing,sewing,radio,tv,stereo,phone
1,136,1,1/1/2012,10,2.4453,6,2,4,2,1,37,9,1,3,721,5,2,9,1,3,721,2,1/1/1999,2,2,1,3,2,3,1,3,1,1,2,1,1,2,2,2,1,2,2
1,136,1,1/1/2012,11,2.4453,6,0,6,3,1,45,9,1,1,42,5,2,6,1,1,20,4,1/1/1991,3,1,1,3,2,7,2,4,1,1,1,1,1,1,2,1,1,2,1
1,136,1,1/1/2012,12,2.4453,3,1,2,5,1,78,0,1,3,526,9999,2,0,1,1,20,4,1/1/1969,0,0,1,3,2,5,2,3,1,1,1,1,1,1,2,1,1,1,2
1,136,1,1/1/2012,13,2.4453,2,1,2,5,1,68,2,1,2,10,3,2,0,1,1,42,2,1/1/1963,0,0,1,3,2,3,1,3,1,1,2,1,1,2,2,1,1,2,1
1,136,1,1/1/2012,14,2.4453,5,2,3,3,1,40,6,1,3,410,3,2,6,1,3,522,4,1/1/1996,1,2,1,3,2,8,1,3,1,1,1,1,1,1,1,1,1,1,1
1,136,1,1/1/2012,15,2.4453,4,1,3,3,1,32,6,1,3,527,3,2,9,1,1,42,3,1/1/1997,1,1,1,3,2,7,2,4,1,1,1,1,1,2,2,1,1,1,1
1,136,1,1/1/2012,16,2.4453,2,1,1,5,1,63,3,1,3,410,9999,2,3,1,1,20,1,1/1/1960,0,0,1,4,3,7,1,4,1,1,1,1,1,2,1,2,1,2,1
1,136,1,1/1/2012,17,2.4453,3,3,1,5,1,71,1,1,3,410,5,2,3,1,3,710,4,1/1/1962,1,0,1,3,2,7,2,4,1,1,1,1,1,1,2,2,1,2,1
1,136,1,1/1/2012,18,2.4453,3,1,2,3,1,60,6,1,3,710,9999,2,6,1,1,20,4,1/1/1983,1,0,1,3,2,7,2,3,1,1,1,1,1,1,2,1,1,1,1
1,136,1,1/1/2012,19,2.4453,5,0,5,2,1,33,6,1,1,42,3,2,9,1,1,20,4,1/1/1999,3,0,1,3,2,4,1,4,1,1,1,1,1,1,2,1,1,1,1
1,136,1,1/1/2012,20,2.4453,3,2,1,2,1,34,9,1,3,546,9999,2,6,1,3,710,3,1/1/2000,1,0,1,4,3,4,2,4,1,1,1,1,1,1,2,1,1,1,1
1,136,1,1/1/2012,21,2.4453,9,2,7,5,1,56,2,1,3,410,9999,2,2,1,1,20,4,1/1/1976,1,0,1,4,2,5,1,3,1,1,1,1,1,2,2,1,1,1,1
1,136,1,1/1/2012,22,2.4453,4,1,3,2,1,30,6,1,3,410,3,2,9,1,1,20,3,1/1/2003,1,1,1,3,3,4,1,3,1,1,1,1,1,1,2,1,1,1,2
1,136,1,1/1/2012,23,2.4453,2,1,1,5,1,65,6,1,3,410,3,2,9,1,1,20,4,1/1/1974,0,0,1,3,3,3,1,3,1,2,2,1,2,2,2,2,2,2,2
1,136,1,1/1/2012,24,2.4453,7,2,5,3,1,44,9,1,1,42,5,2,9,1,3,710,4,1/1/1986,1,4,1,3,2,5,2,3,1,1,1,1,1,1,2,1,1,1,1
1,136,1,1/1/2012,25,2.4453,4,1,3,2,1,36,6,1,3,526,9999,2,9,1,1,20,2,1/1/2003,2,0,1,4,3,5,1,3,1,1,1,1,1,1,2,1,1,1,2
1,136,1,1/1/2012,26,2.4453,4,2,2,2,1,34,9,1,3,215,5,2,17,1,3,620,4,1/1/2005,1,1,1,3,2,6,1,3,1,1,1,1,1,1,1,1,1,1,1
1,136,1,1/1/2012,27,2.4453,5,4,2,5,1,64,3,1,3,410,3,2,3,1,1,20,4,1/1/1971,0,3,1,4,3,6,1,3,1,1,1,1,1,1,2,1,1,1,1
1,136,1,1/1/2012,28,2.4453,3,2,1,5,1,69,6,1,3,410,3,2,6,1,1,20,4,1/1/1973,0,1,1,3,2,2,2,3,1,1,1,1,1,1,2,1,1,2,2
1,136,1,1/1/2012,29,2.4453,5,2,3,5,2,47,3,1,3,710,5,8888,8888,8888,8888,8888,2,1/1/1986,1,0,1,3,2,6,2,3,1,1,1,1,1,2,2,1,1,2,1
1,136,1,1/1/2012,30,2.4453,2,1,1,5,1,63,6,1,3,410,9999,2,6,1,1,20,4,1/1/1976,0,0,1,3,2,5,1,3,1,1,1,1,1,1,2,1,1,2,2
1,136,1,1/1/2012,31,2.4453,6,1,5,3,1,34,6,1,3,546,9999,2,6,1,1,20,3,1/1/1994,2,2,1,3,2,5,1,3,1,1,1,1,1,2,2,1,1,2,2
1,136,1,1/1/2012,32,2.4453,3,1,2,4,1,38,6,1,3,546,3,2,6,1,1,20,4,1/1/1998,0,1,1,3,2,4,1,3,1,1,1,1,1,1,2,2,1,2,2
1,136,1,1/1/2012,33,2.4453,3,2,1,3,1,46,6,1,3,410,9999,2,6,1,3,710,1,1/1/1987,0,1,1,3,2,5,1,3,1,1,1,1,1,1,2,1,1,1,1
1,136,1,1/1/2012,34,2.4453,3,0,3,5,2,63,6,1,1,20,9999,8888,8888,8888,8888,8888,3,1/1/1973,0,2,1,3,2,5,2,3,1,1,1,1,1,1,2,1,1,1,1
1,136,1,1/1/2012,35,2.4453,3,2,2,5,1,60,2,1,3,410,3,2,2,1,1,20,3,1/1/1977,1,0,1,3,3,3,2,3,1,1,1,1,1,1,2,2,1,2,1
1,136,1,1/1/2012,36,2.4453,4,1,3,2,1,35,9,1,3,830,4,2,9,1,1,20,3,1/1/2001,2,0,1,3,3,2,1,3,1,1,1,1,2,2,2,1,1,1,2
1,136,1,1/1/2012,37,2.4453,5,2,3,3,1,52,9,1,3,546,3,2,17,1,3,132,4,1/1/1990,1,2,1,3,3,6,1,3,1,1,1,1,1,1,2,1,1,1,1
1,136,1,1/1/2012,38,2.4453,4,1,3,2,1,49,6,1,3,546,3,2,6,1,1,20,3,1/1/2003,0,2,1,3,3,4,1,3,1,1,1,1,1,2,2,1,1,2,1
1,136,1,1/1/2012,39,2.4453,3,2,1,5,1,75,4,1,3,710,3,2,9,1,1,20,4,1/1/1968,1,0,1,3,3,7,2,3,1,1,1,1,1,1,1,1,1,1,1
1,136,1,1/1/2012,40,2.4453,4,2,2,4,1,41,13,1,3,546,3,2,16,1,3,134,3,1/1/1995,2,0,1,3,3,4,1,3,1,1,1,1,1,1,2,2,1,1,1
1,136,1,1/1/2012,41,2.4453,2,1,1,5,1,61,3,1,3,410,3,2,2,1,1,20,3,1/1/1967,0,0,1,3,3,4,1,5,1,1,1,1,1,2,2,2,2,2,2
1,136,1,1/1/2012,42,2.4453,5,3,3,3,1,49,6,1,3,410,2,2,9,1,3,812,4,1/1/1990,1,2,1,3,3,5,1,3,1,1,1,1,1,1,2,1,1,2,1
1,136,1,1/1/2012,43,2.4453,4,1,3,2,1,37,6,1,3,546,3,2,9,1,1,20,3,1/1/2000,1,1,1,3,3,2,2,1,1,1,1,1,1,2,2,1,1,2,1
1,136,1,1/1/2012,44,2.4453,7,5,2,5,1,57,6,1,3,410,3,2,9,1,1,20,2,1/1/1985,3,2,1,3,3,2,2,3,1,1,1,1,2,2,2,1,2,2,2
1,136,1,1/1/2012,45,2.4453,4,1,3,3,1,50,6,1,3,710,5,2,9,1,1,20,4,1/1/1982,1,1,1,3,3,5,2,3,1,1,1,1,1,1,1,2,1,2,1
1,136,1,1/1/2012,46,2.4453,6,1,5,2,1,34,9,1,3,410,3,2,9,1,1,20,3,1/1/1999,0,2,1,3,3,4,2,1,1,1,1,1,1,1,2,1,1,2,2
1,136,1,1/1/2012,47,2.4453,3,2,1,2,1,35,9,1,3,410,3,2,9,1,3,219,3,1/1/2006,0,1,1,3,3,2,2,1,1,1,1,1,1,2,2,1,1,2,2
1,136,1,1/1/2012,48,2.4453,6,1,5,2,1,35,12,1,3,812,2,2,9,1,1,20,2,1/1/2004,1,1,1,3,3,5,1,3,1,1,1,1,1,2,2,1,1,1,1
1,136,1,1/1/2012,49,2.4453,5,1,4,3,1,46,12,1,3,215,9999,2,12,1,1,20,4,1/1/1993,1,2,1,3,2,5,2,2,1,1,1,1,1,1,1,1,1,2,1
1,136,1,1/1/2012,50,2.4453,5,1,4,4,1,49,6,1,3,516,9999,2,6,1,1,20,3,1/1/1993,1,2,1,4,2,6,1,3,1,1,1,1,1,1,2,1,1,1,1
1,136,1,1/1/2012,51,2.4453,3,1,2,2,1,32,6,1,3,410,9999,2,9,1,1,20,3,1/1/2005,1,0,1,3,3,7,1,3,1,1,1,1,1,1,2,1,1,1,1
1,136,1,1/1/2012,52,2.4453,2,1,1,5,1,49,6,1,3,546,3,2,6,1,1,20,3,1/1/1985,0,0,1,3,2,6,1,3,1,1,1,1,1,1,1,1,1,1,1
1,136,1,1/1/2012,53,2.4453,2,1,1,5,1,61,6,1,3,410,5,2,6,1,1,20,2,1/1/1975,0,0,1,3,2,4,1,3,1,1,1,1,1,1,2,1,1,2,1
1,136,1,1/1/2012,54,2.4453,4,1,3,2,1,38,11,1,3,810,5,2,17,1,1,20,2,1/1/2003,0,2,1,3,2,3,1,3,1,1,2,1,1,1,2,2,1,2,2
1,136,1,1/1/2012,55,2.4453,9,2,7,3,1,51,6,1,3,546,9999,2,9,1,1,20,3,1/1/1983,2,4,1,1,2,3,2,3,1,1,1,1,1,2,2,1,1,2,2
1,136,1,1/1/2012,56,2.4453,5,1,4,2,1,25,12,1,3,215,5,2,9,1,1,20,3,1/1/2004,2,1,1,3,3,5,2,3,1,1,1,1,1,2,2,2,1,2,2
1,136,1,1/1/2012,57,2.4453,4,1,3,4,1,48,6,1,3,516,5,2,9,1,1,20,4,1/1/1993,2,0,1,3,2,3,2,4,1,1,1,1,1,2,2,1,1,2,2
1,136,1,1/1/2012,58,2.4453,5,1,4,3,1,47,5,1,3,546,3,2,3,1,1,20,2,1/1/1992,2,1,1,3,3,3,1,3,1,1,1,1,1,1,2,1,1,1,1
1,136,1,1/1/2012,59,2.4453,6,1,5,3,1,39,9,1,3,720,5,2,9,1,1,20,4,1/1/1996,1,1,1,3,3,5,2,1,1,1,1,1,1,1,1,1,1,1,1
1,136,1,1/1/2012,60,2.4453,6,2,5,3,1,43,9,1,3,410,3,2,6,1,1,20,3,1/1/1990,2,2,1,3,3,3,2,3,1,1,1,1,1,2,2,1,1,2,2
1,136,1,1/1/2012,61,2.4453,3,3,0,5,1,47,6,1,3,410,2,2,3,1,3,820,4,1/1/1979,1,0,1,3,3,3,2,3,1,1,1,1,1,2,2,1,1,2,2
1,136,1,1/1/2012,62,2.4453,2,1,1,5,1,59,6,1,3,410,2,2,1,1,1,20,4,1/1/1976,0,0,1,3,3,5,2,3,1,1,1,1,1,2,2,1,1,2,2
1,136,1,1/1/2012,63,2.4453,5,2,3,3,1,47,9,1,3,812,3,2,12,1,3,629,3,1/1/1990,2,1,1,3,3,6,2,3,1,1,2,1,1,2,2,1,1,2,1
1,136,1,1/1/2012,64,2.4453,3,1,2,2,1,22,9,1,3,547,3,2,9,1,1,20,2,1/1/2009,1,0,1,3,3,5,1,1,1,1,2,1,1,1,2,2,1,2,1
1,136,1,1/1/2012,65,2.4453,3,2,1,2,1,45,9,1,3,410,5,2,17,1,9999,9999,3,1/1/1994,1,0,1,3,3,4,2,3,1,1,1,1,1,2,1,1,1,1,1
1,136,1,1/1/2012,66,2.4453,4,3,2,5,1,60,1,1,3,410,3,2,4,1,1,20,4,1/1/1973,0,2,1,3,3,4,2,3,1,1,1,1,1,1,2,1,1,2,1
1,136,1,1/1/2012,67,2.4453,5,0,5,5,2,70,6,1,1,20,9999,8888,8888,8888,8888,8888,2,1/1/1960,0,1,1,4,3,8,2,3,1,1,1,1,1,1,2,1,1,1,1
1,136,1,1/1/2012,68,2.4453,4,1,3,4,1,55,6,1,3,812,3,2,9,1,1,20,4,1/1/1996,1,1,1,3,2,5,1,2,1,1,1,1,1,2,2,1,1,2,1
1,136,1,1/1/2012,69,2.4453,3,2,1,1,1,51,9,2,3,410,9999,8888,8888,8888,8888,8888,8888,1/1/8888,0,0,1,3,2,5,1,3,1,1,1,1,2,2,2,1,1,1,2
1,136,1,1/1/2012,70,2.4453,6,1,5,3,1,40,9,1,3,629,9999,2,9,1,1,20,4,1/1/1990,0,4,1,3,2,14,1,3,1,1,1,1,1,1,1,1,1,1,1
1,136,1,1/1/2012,71,2.4453,3,2,1,4,1,48,12,1,3,812,3,2,9,1,3,710,4,1/1/1988,1,0,1,3,3,5,1,3,1,1,1,1,1,1,2,1,1,1,1
1,136,1,1/1/2012,72,2.4453,3,2,1,5,1,64,2,1,3,710,3,2,0,1,1,20,3,1/1/1964,0,1,1,3,3,5,2,3,1,1,1,1,1,1,2,1,1,1,1
1,136,1,1/1/2012,73,2.4453,3,1,2,2,1,31,6,1,3,410,2,2,12,1,1,20,3,1/1/2007,1,0,1,3,3,5,2,1,1,1,1,1,1,1,2,1,1,1,1
1,136,1,1/1/2012,74,2.4453,4,1,3,2,1,34,9,1,3,546,3,2,5,1,1,20,4,1/1/2000,0,2,1,3,3,4,1,3,1,1,2,1,1,2,2,1,1,2,2
1,136,1,1/1/2012,75,2.4453,3,1,2,2,1,20,9,1,3,546,3,2,6,1,1,20,3,1/1/2009,1,0,1,3,3,5,2,1,1,1,1,1,1,2,2,1,1,2,2
1,136,1,1/1/2012,76,2.4453,6,2,4,3,1,69,0,1,3,410,3,2,3,1,1,20,4,1/1/1969,2,0,1,3,3,4,2,3,1,1,2,1,1,2,2,1,1,2,2
1,136,1,1/1/2012,77,2.4453,4,2,2,5,1,57,6,1,3,410,9999,2,8,1,1,20,4,1/1/1981,2,0,1,3,2,5,2,3,1,1,1,1,1,1,2,1,1,2,2
1,136,1,1/1/2012,78,2.4453,1,1,0,5,1,78,0,1,3,710,9999,2,3,1,1,20,3,1/1/1954,0,0,1,3,2,7,2,3,1,1,1,1,1,2,1,1,1,2,1
1,136,1,1/1/2012,79,2.4453,2,0,2,5,1,72,6,1,1,52,5,2,6,1,1,20,4,1/1/1954,0,0,1,3,3,10,1,3,1,1,1,1,1,1,1,1,1,1,1
1,136,1,1/1/2012,80,2.4453,6,3,3,3,1,42,6,1,3,711,3,2,2,1,3,812,3,1/1/1988,2,2,1,3,3,4,1,3,1,1,2,1,2,2,2,2,1,2,2
1,136,1,1/1/2012,81,2.4453,5,1,4,2,1,36,9,1,3,410,3,2,9,1,1,20,2,1/1/1999,0,3,1,3,3,4,2,3,1,1,2,1,1,1,2,2,1,2,2
1,35,1,1/1/1994,107,7.89,4,1,3,2,1,31,16,1,3,110,5,2,12,1,1,20,4,1/1/1986,1,1,1,3,3,6,2,3,1,1,1,1,1,1,1,1,1,1,1
1,35,1,1/1/1994,108,7.89,7,4,3,3,1,43,6,1,3,559,5,2,6,1,1,20,4,1/1/1970,1,4,1,3,3,6,2,3,1,1,1,1,1,1,1,1,1,1,1
1,35,1,1/1/1994,109,7.89,5,2,3,3,1,45,6,1,3,713,5,2,6,1,1,20,4,1/1/1969,1,2,1,3,3,8,2,3,1,1,1,1,1,1,2,1,1,2,1
1,35,1,1/1/1994,110,7.89,5,2,3,3,1,43,11,1,3,519,5,2,9,1,3,713,4,1/1/1974,2,1,1,3,3,8,2,3,1,1,1,1,1,1,2,1,1,1,2
1,35,1,1/1/1994,111,7.89,2,1,1,5,1,58,6,1,3,547,5,2,6,1,1,20,4,1/1/1955,0,0,1,3,3,7,2,3,1,1,1,1,1,1,1,1,1,1,1
1,35,1,1/1/1994,112,7.89,5,2,3,3,2,36,9,1,3,129,5,8888,8888,8888,8888,8888,2,1/1/1977,1,3,1,3,3,4,2,3,1,1,1,1,1,1,2,1,1,2,1
1,35,1,1/1/1994,113,7.89,5,3,2,5,1,67,4,1,3,552,5,2,3,1,1,20,4,1/1/1948,2,1,1,3,3,7,2,3,1,1,1,1,1,1,1,1,1,1,2
1,35,1,1/1/1994,114,7.89,5,1,4,2,1,37,19,1,3,113,5,2,16,1,1,20,2,1/1/1983,1,2,1,3,3,10,2,3,1,1,1,1,1,1,1,1,1,1,1
1,35,1,1/1/1994,115,7.89,14,6,8,3,1,51,6,1,3,559,5,2,3,1,1,20,4,1/1/1962,5,4,1,3,3,7,2,3,1,1,1,1,1,1,1,2,2,2,2
1,35,1,1/1/1994,116,7.89,4,3,1,5,2,61,4,1,1,20,5,8888,8888,8888,8888,8888,4,1/1/1947,1,2,1,3,3,13,2,3,1,1,1,1,1,1,1,1,1,1,1
1,35,1,1/1/1994,117,7.89,9,3,6,5,1,74,3,1,1,50,5,2,6,1,1,20,4,1/1/1939,1,3,1,3,3,7,2,3,1,1,1,1,1,1,2,1,1,2,1
1,35,1,1/1/1994,118,7.89,4,1,3,2,1,29,10,1,3,629,5,2,10,1,1,20,4,1/1/1988,1,1,1,3,2,3,2,3,1,2,1,1,2,1,2,1,1,2,2
1,35,1,1/1/1994,119,7.89,7,1,6,2,1,40,4,1,3,559,5,2,3,1,1,20,3,1/1/1982,2,3,1,3,2,3,8888,1,1,1,1,1,2,1,2,2,1,2,2
1,35,1,1/1/1994,120,7.89,5,1,4,3,1,52,6,1,3,523,5,2,6,1,1,20,4,1/1/1972,2,1,1,3,3,6,8888,1,1,1,1,1,1,1,1,1,1,2,1
1,35,1,1/1/1994,121,7.89,2,2,0,5,1,57,16,1,3,831,5,2,16,1,3,130,4,1/1/1971,0,0,1,3,3,8,2,3,1,1,1,1,1,1,1,1,1,1,1
1,35,1,1/1/1994,122,7.89,7,2,5,3,1,51,1,1,3,522,5,2,3,1,3,713,4,1/1/1959,1,1,1,3,3,6,2,3,1,1,1,1,1,1,1,1,1,1,2
1,35,1,1/1/1994,123,7.89,8,5,4,3,1,53,1,1,3,410,5,2,6,1,1,20,4,1/1/1964,2,3,1,3,3,5,2,3,1,1,1,1,1,2,2,1,1,1,1
1,35,1,1/1/1994,124,7.89,2,2,0,5,2,51,8,1,3,719,5,8888,8888,8888,8888,8888,4,1/1/1961,0,1,1,3,3,6,2,3,1,1,1,1,1,1,1,1,1,1,2
1,35,1,1/1/1994,125,7.89,4,2,2,3,2,43,0,1,1,20,5,8888,8888,8888,8888,8888,3,1/1/1964,1,2,1,3,3,5,2,3,1,1,1,1,2,1,2,1,1,1,2
1,35,1,1/1/1994,126,7.89,5,1,4,2,1,30,16,1,3,130,5,2,16,1,1,20,4,1/1/1986,3,0,1,3,3,11,2,3,1,1,1,1,1,1,1,1,1,1,1
1,35,1,1/1/1994,127,7.89,3,1,2,2,1,25,9,1,3,549,5,2,8,1,1,20,2,1/1/1991,0,1,1,3,2,3,8888,6,1,1,1,1,2,1,1,1,1,2,2
1,35,1,1/1/1994,128,7.89,4,1,3,3,1,38,16,1,3,130,5,2,9,1,1,20,4,1/1/1980,1,1,1,3,3,5,8888,2,1,1,1,1,1,1,2,1,1,1,1
1,35,1,1/1/1994,129,7.89,3,0,3,3,1,64,6,1,1,50,5,2,2,1,1,20,4,1/1/1951,1,0,1,3,3,5,2,3,1,1,1,1,1,1,2,1,1,1,1
1,35,1,1/1/1994,130,7.89,8,3,5,5,1,65,4,1,3,529,5,2,4,1,1,20,4,1/1/1952,2,2,1,3,3,13,2,3,1,1,1,1,1,1,1,1,1,1,1
1,35,1,1/1/1994,131,7.89,5,2,3,3,1,39,11,1,3,810,5,2,11,1,3,119,4,1/1/1979,0,3,1,1,3,8,8888,2,1,1,1,1,1,1,1,1,1,2,2
1,35,1,1/1/1994,132,7.89,9,5,5,3,1,50,0,1,3,830,5,2,0,1,3,720,4,1/1/1960,2,1,1,3,2,6,2,3,1,1,1,1,2,1,2,1,1,1,2
1,35,1,1/1/1994,133,7.89,3,1,2,2,1,34,12,1,3,719,5,2,12,1,1,20,2,1/1/1983,0,1,1,3,2,5,8888,2,1,1,1,1,1,2,2,1,1,1,2
1,35,1,1/1/1994,134,7.89,4,1,3,2,1,30,16,1,3,410,5,2,9,1,1,20,4,1/1/1984,1,1,1,3,2,6,2,3,1,1,1,1,1,1,1,1,1,1,1
1,35,1,1/1/1994,135,7.89,5,1,4,2,1,32,9,1,3,123,5,2,15,1,1,20,4,1/1/1980,1,2,1,3,3,6,2,3,1,1,1,1,1,1,2,1,1,1,2
1,35,1,1/1/1994,136,7.89,6,2,4,3,1,42,16,1,3,116,5,2,19,1,3,113,4,1/1/1970,1,1,1,1,2,5,8888,1,1,1,1,1,1,1,2,1,1,1,1
1,35,1,1/1/1994,137,7.89,6,3,3,3,1,41,8,1,3,559,5,2,9,1,1,20,4,1/1/1974,2,2,1,3,3,4,2,3,1,1,1,1,1,1,1,1,1,1,2
1,35,1,1/1/1994,138,7.89,4,1,3,3,2,41,6,1,1,20,5,8888,8888,8888,8888,8888,4,1/1/1969,2,1,1,3,3,9,2,3,1,1,1,1,1,1,2,1,1,1,1
1,35,1,1/1/1994,139,7.89,6,1,5,3,1,48,6,1,3,529,5,2,6,1,1,20,4,1/1/1976,2,2,1,3,3,5,2,3,1,1,1,1,1,1,1,1,1,2,2
1,35,1,1/1/1994,140,7.89,3,1,2,3,1,36,7,1,3,529,5,8888,8888,8888,8888,8888,4,1/1/1980,0,2,1,3,3,6,8888,2,1,1,1,1,1,2,2,1,1,1,1
1,35,1,1/1/1994,141,7.89,5,2,3,4,1,44,10,1,3,119,5,2,11,1,3,620,4,1/1/1975,1,2,1,3,3,6,2,3,1,1,1,1,1,1,2,1,1,1,1
1,35,1,1/1/1994,142,7.89,4,1,3,5,1,69,0,1,1,50,5,2,0,1,1,20,4,1/1/1964,1,0,1,3,2,3,2,3,1,1,1,1,2,1,2,1,1,2,2
1,35,1,1/1/1994,143,7.89,5,2,3,5,2,48,3,1,1,20,5,8888,8888,8888,8888,8888,4,1/1/1960,1,1,1,3,3,3,2,3,1,1,1,1,1,1,1,2,1,1,1
1,35,1,1/1/1994,144,7.89,9,4,5,2,1,29,12,1,3,621,5,2,11,1,1,20,2,1/1/1987,2,0,1,3,3,8,8888,1,1,1,1,1,1,1,1,1,1,1,1
1,35,1,1/1/1994,145,7.89,11,4,8,5,1,70,0,1,3,552,5,2,4,1,1,20,4,1/1/1949,2,0,1,3,2,17,2,3,1,1,1,1,1,1,1,1,1,1,2
1,35,1,1/1/1994,146,7.89,6,4,3,3,1,49,6,1,3,721,5,2,6,1,1,20,4,1/1/1969,4,0,1,3,3,4,2,3,1,1,1,1,2,1,1,1,1,1,2
1,35,1,1/1/1994,147,7.89,4,2,2,5,2,72,2,1,1,20,5,8888,8888,8888,8888,8888,4,1/1/1942,0,1,1,3,3,7,2,3,1,1,1,1,1,1,1,1,1,1,1
1,35,1,1/1/1994,148,7.89,3,3,1,3,2,55,4,1,3,713,5,8888,8888,8888,8888,8888,4,1/1/1961,2,0,1,3,2,5,2,3,1,1,1,1,1,1,1,1,1,2,2
1,35,1,1/1/1994,149,7.89,4,1,3,2,1,30,11,1,3,629,5,2,9,1,1,20,4,1/1/1990,1,1,1,2,2,3,2,3,1,1,1,1,1,1,2,1,1,2,2
1,35,1,1/1/1994,150,7.89,2,1,1,5,2,52,8,1,3,820,5,8888,8888,8888,8888,8888,4,1/1/1961,0,1,1,3,3,5,2,3,1,1,1,1,1,1,1,1,1,1,1
1,35,1,1/1/1994,151,7.89,5,0,5,3,2,43,12,1,1,20,5,8888,8888,8888,8888,8888,4,1/1/1973,0,4,1,3,3,7,8888,6,1,1,1,1,1,1,1,1,1,1,1
1,35,1,1/1/1994,152,7.89,3,2,1,3,2,52,1,1,3,713,5,8888,8888,8888,8888,8888,4,1/1/1958,1,1,1,1,2,5,8888,1,1,1,1,1,2,2,2,1,1,2,2
1,35,1,1/1/1994,153,7.89,2,1,1,1,1,24,11,2,3,819,5,2,9,2,1,20,4,1/1/1992,0,0,1,3,3,3,8888,1,1,1,1,1,1,1,2,1,1,1,2
1,35,1,1/1/1994,154,7.89,6,1,5,3,1,40,12,1,3,713,5,2,6,1,1,20,4,1/1/1979,3,1,1,3,3,8,2,3,1,1,1,1,1,1,1,1,1,1,1
1,35,1,1/1/1994,155,7.89,8,2,6,3,1,69,1,1,3,713,9999,2,3,1,1,20,4,1/1/1959,1,5,1,3,3,7,2,3,1,1,1,1,1,1,1,1,1,1,1
1,35,1,1/1/1994,156,7.89,5,2,3,3,1,40,16,1,3,110,5,2,8,1,3,713,4,1/1/1973,0,3,1,3,3,13,2,3,1,1,1,1,1,1,1,1,1,1,1
1,35,1,1/1/1994,157,7.89,2,1,1,5,1,73,3,1,3,552,5,2,2,1,1,20,4,1/1/1943,0,0,1,3,3,7,2,3,1,1,1,1,1,1,2,2,1,2,1
1,35,1,1/1/1994,158,7.89,9,3,6,3,1,59,12,1,3,819,5,2,0,1,1,20,4,1/1/1951,3,1,1,3,2,10,2,3,1,1,1,1,1,1,1,1,1,1,1
1,35,1,1/1/1994,159,7.89,4,1,3,2,1,35,16,1,3,713,5,2,12,1,1,20,4,1/1/1984,1,1,1,3,3,6,8888,2,1,1,1,1,1,1,2,1,1,2,1
1,35,1,1/1/1994,160,7.89,6,2,4,3,1,50,6,1,3,830,5,2,6,1,1,20,4,1/1/1969,2,2,1,3,2,2,8888,2,1,1,1,1,1,1,1,1,1,2,2
1,35,1,1/1/1994,161,7.89,5,3,2,3,1,45,6,1,3,559,5,2,12,1,3,713,4,1/1/1965,2,1,1,3,3,7,2,3,1,1,1,1,1,1,2,1,1,2,2
1,35,1,1/1/1994,162,7.89,5,2,3,3,2,59,3,1,3,549,5,8888,8888,8888,8888,8888,4,1/1/1949,0,2,1,3,3,6,2,3,1,1,1,1,1,1,1,1,1,1,1
1,35,1,1/1/1994,163,7.89,4,2,2,3,1,48,4,1,3,524,5,8888,8888,8888,8888,8888,4,1/1/1963,2,0,1,3,3,7,2,3,1,1,1,1,1,1,1,1,1,1,2
1,35,1,1/1/1994,164,7.89,7,2,5,3,1,53,12,1,3,629,5,2,12,1,1,20,4,1/1/1967,3,2,1,3,3,7,2,3,1,1,1,1,1,1,1,1,1,1,1
1,35,1,1/1/1994,165,7.89,5,1,4,4,1,47,6,1,3,629,5,2,6,1,1,20,4,1/1/1975,2,1,1,3,3,8,2,3,1,1,1,1,1,1,1,1,1,1,1
1,35,1,1/1/1994,166,7.89,5,3,2,3,1,53,0,1,3,520,5,2,2,1,1,20,4,1/1/1965,2,1,1,3,3,5,2,3,1,1,1,1,1,1,2,1,1,2,2
1,35,1,1/1/1994,167,7.89,4,1,3,2,1,32,16,1,3,629,5,2,12,1,1,20,4,1/1/1990,1,1,1,3,2,6,8888,1,1,1,1,1,1,1,1,1,1,1,2
1,35,1,1/1/1994,168,7.89,5,3,3,3,1,44,7,1,3,549,5,2,9,1,1,20,4,1/1/1972,0,3,1,3,2,4,2,3,1,1,1,1,2,1,1,1,1,2,2
1,35,1,1/1/1994,169,7.89,6,2,4,3,1,54,6,1,3,629,5,2,6,1,1,20,4,1/1/1964,0,4,1,3,3,6,2,3,1,1,1,1,1,1,2,1,1,1,1
1,35,1,1/1/1994,170,7.89,6,1,5,3,1,48,16,1,3,113,5,2,9,1,1,20,4,1/1/1975,3,1,1,3,3,5,2,3,1,1,1,1,1,1,2,1,1,1,1
1,35,1,1/1/1994,171,7.89,5,1,4,3,1,31,9,1,3,549,5,2,9,1,1,20,4,1/1/1980,3,0,1,3,2,4,8888,2,1,1,1,1,1,1,1,1,1,1,2
1,35,1,1/1/1994,172,7.89,5,3,2,3,1,36,6,1,3,549,5,2,3,1,3,711,4,1/1/1976,2,1,1,3,3,5,2,3,1,1,1,1,1,1,2,1,1,1,2
1,35,1,1/1/1994,173,7.89,3,1,2,2,1,24,16,1,3,130,5,2,9,1,1,20,4,1/1/1993,0,1,1,3,3,6,8888,2,1,1,1,1,1,2,2,1,1,2,2
